LICYR,LICTYPE,LICNO,BUSNAME,OWNERSHIP,LOTADDR,LOTCITY,LOTSTATE,PHONE
15,UD,9999,MASTER AUTO BODY & REPAIR       ,LLC,234C BLOOMINGBURG RD,MIDDLETOWN   ,NY,10940
15,UD,9999,MEINEKE CAR CARE CENTER       ,LLC,1741 CONEY ISLAND AV,BROOKLYN    ,NY,11230
15,UD,9999,MEENAN OIL CO LP           ,LLC,3020 BURNS AVENUE  ,WANTAGH    ,NY,11793
15,UD,9999,MARCELO AUTO GLASS INC         ,LLC,1135B WEBSTER AVE  ,BRONX     ,NY,10458
15,UD,9999,MATTS TRANSMISSION INC         ,LLC,3005 MILITARY RD  ,NIAGARA FALLS ,NY,14304
15,UD,9999,MASTER MUFFLERS CORP           ,LLC,1572 JEROME AVENUE ,BRONX     ,NY,10452
15,UD,9999,MAXAM TRAILER & TRUCK BODY REPAR LLC,LLC,2741 LAMSON RD   ,PHOENIX    ,NY,13135
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1199-1201 ULSTER AV ,KINGSTON    ,NY,12401
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,2575 BOSTON ROAD  ,BRONX     ,NY,10467
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,24 WESTCHESTER AVE ,THORNWOOD   ,NY,10594
15,UD,9999,MAXIMUM AUTO BODY INC         ,LLC,33 JULES COURT   ,BOHEMIA    ,NY,11716
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,170 NO HIGHLAND AVE ,OSSINING    ,NY,10562
15,UD,9999,MASTRODDI AUTO BODY INC         ,LLC,887 NEPPERHAN AV  ,YONKERS    ,NY,10703
15,UD,9999,MEC UNITED INC           ,LLC,104 DELAWARE ST   ,TONAWANDA   ,NY,14150
15,UD,9999,MENDON LEASING CORP           ,LLC,362 KINGSLAND AV  ,BROOKLYN    ,NY,11222
15,UD,9999,MARK ZANELLAS AUTO REPAIR SHOP     ,LLC,120 WALLINS CRNS RD ,AMSTERDAM   ,NY,12010
15,UD,9999,MATTYS AUTOBODY INC           ,LLC,130 SUMMERFIELD ST ,SCARSDALE   ,NY,10583
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,611 UTICA AVENUE  ,BROOKLYN    ,NY,11203
15,UD,9999,ADESA BUFFALO           ,LLC,12200 MAIN ST    ,AKRON     ,NY,14001
15,UD,9999,ADESA BUFFALO           ,LLC,12200 MAIN ST    ,AKRON     ,NY,14001
15,UD,9999,ADESA BUFFALO           ,LLC,12200 MAIN ST    ,AKRON     ,NY,14001
15,UD,9999,ADESA BUFFALO           ,LLC,12200 MAIN ST    ,AKRON     ,NY,14001
15,UD,9999,ADESA BUFFALO           ,LLC,12200 MAIN ST    ,AKRON     ,NY,14001
15,UD,9999,ADESA LONG ISLAND           ,LLC,425 PATCHOGUE YPK RD,YAPHANK    ,NY,11980
15,UD,9999,ADESA LONG ISLAND           ,LLC,425 PATCHOGUE YPK RD,YAPHANK    ,NY,11980
15,UD,9999,ADESA SYRACUSE           ,LLC,PB 217 8901 BRWTN RD,BREWERTON   ,NY,13029
15,UD,9999,ADESA SYRACUSE           ,LLC,PB 217 8901 BRWTN RD,BREWERTON   ,NY,13029
15,UD,9999,ADESA SYRACUSE           ,LLC,5930 RTE 31     ,CICERO     ,NY,13039
15,UD,9999,ADESA SYRACUSE           ,LLC,5930 RTE 31     ,CICERO     ,NY,13039
15,UD,9999,ADICO TRANSPORT           ,LLC,2004 LAFONTE AVE 1 ,BRONX     ,NY,10457
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,200 NORTHERN BLV  ,GREAT NECK   ,NY,11021
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,344 FISHKILL AVENUE ,BEACON     ,NY,12508
15,UD,9999,MECHETTI AUTOMOTIVE& TIRE        ,LLC,15 1/2 NORTH MAIN ST,FAIRPORT    ,NY,14450
15,UD,9999,ADIRONDACK AUTO BODY LLC         ,LLC,1414 RT 50     ,BALLSTON SPA  ,NY,12020
15,UD,9999,ADIRONDACK AUTOMOTVE CENTER LLC     ,LLC,2900 MAIN STREET  ,SPECULATOR   ,NY,12164
15,UD,9999,ADIRONDACK AUTOMOTVE CENTER LLC     ,LLC,2900 MAIN STREET  ,SPECULATOR   ,NY,12164
15,UD,9999,MARTINS WEBSTER COLLISION INC    ,LLC,3074 WEBSTER AV   ,BRONX     ,NY,10467
15,UD,9999,MEINEKE DISCOUNT MUFFLERS      ,LLC,166 FULTON STREET  ,WHITE PLAINS  ,NY,10606
15,UD,9999,MATTISONS AUTO SALES           ,LLC,3160 GORTON RD   ,CORNING    ,NY,14830
15,UD,9999,MEGA AUTO REPAIRS INC         ,LLC,2890 SHELL RD    ,BROOKLYN    ,NY,11224
15,UD,9999,MEIERS CORNERS SERV CENTRE INC     ,LLC,2000 VICTORY BLV  ,STATEN ISLAND ,NY,10314
15,UD,9999,ADIRONDACK AUTO SERV INC         ,LLC,RT 9        ,ELIZABETHTOWN ,NY,12932
15,UD,9999,ADIRONDACK AUTO SERV INC         ,LLC,RT 9        ,ELIZABETHTOWN ,NY,12932
15,UD,9999,ADIRONDACK AUTO SERV INC         ,LLC,RT 9        ,ELIZABETHTOWN ,NY,12932
15,UD,9999,MAXS REPAIR SHOP           ,LLC,29 TRAVERSE AVE   ,PORT CHESTER  ,NY,10573
15,UD,9999,MCGILL INVESTIGATION AGENCY INC     ,LLC,24 LUPINE LA    ,QUEENSBURY   ,NY,12804
15,UD,9999,MARK SANTUCCI           ,LLC,3883 WALDEN AV   ,LANCASTER   ,NY,14086
15,UD,9999,ADIRONDACK BOAT MARINE INC     ,LLC,179 STATE ROUTE 28 ,RAQUETTE LAKE ,NY,13436
15,UD,9999,ADIRONDACK BOAT MARINE INC     ,LLC,2730 STATE ROUTE 28 ,THENDARA    ,NY,13472
15,UD,9999,ADIRONDACK CAMPERS           ,LLC,621 STATE ROUTE 122 ,CONSTABLE   ,NY,12926
15,UD,9999,ADIRONDACK CAMPERS           ,LLC,621 STATE ROUTE 122 ,CONSTABLE   ,NY,12926
15,UD,9999,ADIRONDACK CHEVROLET BUICK INC      ,LLC,7504 US RT9 POB 308 ,ELIZABETHTOWN ,NY,12932
15,UD,9999,ADIRONDACK CHEVROLET BUICK INC      ,LLC,7504 US RT9 POB 308 ,ELIZABETHTOWN ,NY,12932
15,UD,9999,ADIRONDACK CHEVROLET BUICK INC      ,LLC,7504 US RT9 POB 308 ,ELIZABETHTOWN ,NY,12932
15,UD,9999,ADIRONDACK COLLISION           ,LLC,140 CTY RTE 57   ,WEST STOCKHOLM ,NY,13696
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,795 EAST RIDGE ROAD ,ROCHESTER   ,NY,14621
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,2060 FOREST AVENUE ,STATEN ISLAND ,NY,10303
15,UD,9999,ADIRONDACK CYCLE & SNOW        ,LLC,4076 STATE RTE 12D ,BOONVILLE   ,NY,13309
15,UD,9999,ADIRONDACK CYCLE & SNOW        ,LLC,4076 STATE RTE 12D ,BOONVILLE   ,NY,13309
15,UD,9999,ADIRONDACK CYCLE & SNOW        ,LLC,4076 STATE RTE 12D ,BOONVILLE   ,NY,13309
15,UD,9999,MASERATI OF MANHATTAN      ,LLC,1 YORK STREET    ,NEW YORK    ,NY,10013
15,UD,9999,ADIRONDACK EXPRESS LUBE LLC      ,LLC,4648 ST HWY 30   ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK EXPRESS LUBE LLC      ,LLC,4648 ST HWY 30   ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK EXPRESS LUBE LLC      ,LLC,997 STATE HWY 29A  ,GLOVERSVILLE  ,NY,12078
15,UD,9999,ADIRONDACK EXPRESS LUBE LLC      ,LLC,997 STATE HWY 29A  ,GLOVERSVILLE  ,NY,12078
15,UD,9999,ADIRONDACK GARAGE LLC         ,LLC,2678 STATE ROUTE 28 ,THENDARA    ,NY,13472
15,UD,9999,ADIRONDACK GARAGE LLC         ,LLC,2678 STATE ROUTE 28 ,THENDARA    ,NY,13472
15,UD,9999,MAXWELL AUTO LLC           ,LLC,534 COLVIN BLVD   ,BUFFALO    ,NY,14216
15,UD,9999,MATTITUCK INLET MARINA&SHIPYARD INC ,LLC,PB 1408 MILL RD   ,MATTITUCK   ,NY,11952
15,UD,9999,MASTERS AUTO BODY INC         ,LLC,511 3RD AVE     ,BROOKLYN    ,NY,11215
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,314 MEDFORD AVE   ,PATCHOGUE   ,NY,11772
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,4833 ST HWY 30   ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,4833 ST HWY 30   ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,1478 ROUTE 9    ,CLIFTON PARK  ,NY,12065
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,1478 ROUTE 9    ,CLIFTON PARK  ,NY,12065
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,2085 E MAIN ST   ,PEEKSKILL   ,NY,10566
15,UD,9999,MEIR AUTO SERVICE LTD         ,LLC,3514 14TH AVENUE  ,BROOKLYN    ,NY,11218
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,22 RUSSELL ST    ,WHITE PLAINS  ,NY,10606
15,UD,9999,MARKS GLASS           ,LLC,58 GROVE ST BX 504 ,MORVAIA    ,NY,13118
15,UD,9999,MATTHEWS CHEVROLET           ,LLC,3733 O VSTL RD P1130,VESTAL     ,NY,13851
15,UD,9999,MAUROS GLASS COMPANY           ,LLC,600 JOHN ST     ,UTICA     ,NY,13501
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,141 SUNRISE HWY   ,BELLMORE    ,NY,11710
15,UD,9999,MC FER SERV CTR INC           ,LLC,994 MCDONALD AV   ,BROOKLYN    ,NY,11230
15,UD,9999,MAVRIX MOTORSPORTS CORP        ,LLC,21 DUNNING ROAD   ,MIDDLETOWN   ,NY,10940
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1540 FIFTH AVENUE  ,TROY      ,NY,12180
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,124 OLD POST ROAD  ,WAPPINGERS FLS ,NY,12590
15,UD,9999,MCGREADYS AUTO SERVICE       ,LLC,2366 CONEY ISLAND AV,BROOKLYN    ,NY,11223
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,7 CENTRAL AVENUE  ,CATSKILL    ,NY,12414
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,619 DUTCHESS TPKE  ,POUGHKEEPSIE  ,NY,12603
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1705 CHRISLER AVENUE,SCHENECTADY  ,NY,12303
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,1025 ROUTE 9    ,QUEENSBURY   ,NY,12804
15,UD,9999,ADIRONDACK HERCULES TIRE CORP      ,LLC,1025 ROUTE 9    ,QUEENSBURY   ,NY,12804
15,UD,9999,MEMORY AUTO INC           ,LLC,1505 MAIN STREET  ,PEEKSKILL   ,NY,10566
15,UD,9999,MARINERS COVE MARINE INC         ,LLC,9 CANOE PL RD    ,HAMPTON BAYS  ,NY,11946
15,UD,9999,MENA SI AUTO SALES INC         ,LLC,2480 RICHMOND TER  ,STATEN ISLAND ,NY,10303
15,UD,9999,MENDON LEASING CORPORATION     ,LLC,840 GARRISON AV   ,BRONX     ,NY,10474
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,384 COMMACK RD   ,DEER PARK   ,NY,11729
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,3209 CHILI AVENUE  ,ROCHESTER   ,NY,14624
15,UD,9999,MCMULLEN MOTORS           ,LLC,120 MCMULLEN DR   ,SPRAKERS    ,NY,12166
15,UD,9999,MCMASTER GARAGE INC           ,LLC,POBX893 3 PORTAGE ST,NUNDA     ,NY,14517
15,UD,9999,MATTS CAR AND TRAILER SALES INC  ,LLC,2020 ROUTE 9W    ,MILTON     ,NY,12547
15,UD,9999,MCDONALD&MCDONALD INC         ,LLC,240 LAKE STREET   ,NEWBURGH    ,NY,12550
15,UD,9999,ADIRONDACK MOTORSPORT     ,LLC,7512 STATE RTE 12N ,LOWVILLE    ,NY,13367
15,UD,9999,ADIRONDACK MOTORING COMPANY       ,LLC,POBOX 3940 1218 KNGS,SCHENECTADY  ,NY,12303
15,UD,9999,ADIRONDACK MOTOR SPORTS       ,LLC,4861 ST HWY 29   ,JOHNSTOWN   ,NY,12095
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1540 FIFTH AVENUE  ,TROY      ,NY,12180
15,UD,9999,MAZEL TOV LEASING INC         ,LLC,783 MCDONALD AVE  ,BROOKLYN    ,NY,11218
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,ADIRONDACK MOUNTAIN SPORTS       ,LLC,9514 STATE RT 12 N ,REMSEN     ,NY,13438
15,UD,9999,MEDFORD AUTO WRECKER INC        ,LLC,171 PECONIC AVE   ,MEDFORD    ,NY,11763
15,UD,9999,MAX AUTO TECH INC           ,LLC,1431 INWOOD AVENUE ,BRONX     ,NY,10452
15,UD,9999,ADIRONDACK PORTABLE CUSTOM CRUSHING LLC ,LLC,PBX123 3265 ST RTE 8,JOHNSBURG   ,NY,12843
15,UD,9999,ADIRONDACK PORTABLE CUSTOM CRUSHING LLC ,LLC,PBX123 3265 ST RTE 8,JOHNSBURG   ,NY,12843
15,UD,9999,MAX AUTOBODY & PAINT           ,LLC,233 DOANE ROAD   ,GOUVERNEUR   ,NY,13642
15,UD,9999,MATTS AUTO BODY INC           ,LLC,1930 SALT POINT TPKE,SALT PT    ,NY,12578
15,UD,9999,MATTS SERVICENTER           ,LLC,300 MAPLE AV    ,SARATOGA SPGS ,NY,12866
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,677 GLEN COVE ROAD ,GLEN HEAD   ,NY,11545
15,UD,9999,MCCARTY AUTO REPAIR           ,LLC,417 OLD FALLS BLVD ,N TONAWANDA  ,NY,14120
15,UD,9999,MEINEKE DISCOUNT MUFFLERS      ,LLC,1029 ATLANTIC AV  ,BROOKLYN    ,NY,11238
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,4181 LAKEVILLE AVE ,GENESEO    ,NY,14454
15,UD,9999,MEDINA VILLAGE OF           ,LLC,526 EAST AVENUE   ,MEDINA     ,NY,14103
15,UD,9999,ADIRONDACK TOWING & REPAIR       ,LLC,348 ST HWY 67    ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK TOWING & REPAIR       ,LLC,348 ST HWY 67    ,AMSTERDAM   ,NY,12010
15,UD,9999,ADIRONDACK TRAILER SALES        ,LLC,1346 US RTE 9    ,SCHROON LK   ,NY,12870
15,UD,9999,ADIRONDACK TRAILER SALES        ,LLC,1346 US RTE 9    ,SCHROON LK   ,NY,12870
15,UD,9999,ADIRONDACK TRAILER SALES        ,LLC,1320 US RT 9    ,SCHROON LAKE  ,NY,12870
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,130-138 DOLSON AVE ,MIDDLETOWN   ,NY,10940
15,UD,9999,MCI AUTOMOTIVES           ,LLC,15 APPLETON RD   ,REXFORD    ,NY,12148
15,UD,9999,MARTINO AUTO BODY           ,LLC,85 GLEN HEAD RD   ,GLEN HEAD   ,NY,11545
15,UD,9999,ADIRONDACK URAL           ,LLC,POBX 677 6384 RT 9 ,CHESTERTOWN  ,NY,12817
15,UD,9999,ADIRONDACK URAL           ,LLC,POBX 677 6384 RT 9 ,CHESTERTOWN  ,NY,12817
15,UD,9999,ADJ USED CAR SALES INC         ,LLC,89 32 214TH ST   ,QUEENS VILLAGE ,NY,11427
15,UD,9999,MARITA CAR RENTALS FLEET INC      ,LLC,4565 GENESEE ST   ,BUFFALO    ,NY,14225
15,UD,9999,MCS 131 INC           ,LLC,131 PLAINFIELD AVE ,BEDFORD HILLS ,NY,10507
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,300 FAIRVIEW AV   ,HUDSON     ,NY,12534
15,UD,9999,MCCORMICK AUTO           ,LLC,253 WARREN CEMTRY RD,HOOSICK FALLS ,NY,12090
15,UD,9999,MECHANIC ASOCIATES LL INC       ,LLC,405 ANN ST     ,NEWBURGH    ,NY,12550
15,UD,9999,MAX AUTO TECH INC           ,LLC,1431 INWOOD AVENUE ,BRONX     ,NY,10452
15,UD,9999,MD AUTO REPAIR           ,LLC,46 DIVISION ST   ,PATCHOGUE   ,NY,11772
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,111 FRANKLIN STREET ,DANSVILLE   ,NY,14437
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1199-1201 ULSTER AV ,KINGSTON    ,NY,12401
15,UD,9999,ADLERS ANTIQUE AUTOS INC        ,LLC,801 NY 43      ,STEPHENTOWN  ,NY,12168
15,UD,9999,ADLERS ANTIQUE AUTOS INC        ,LLC,801 NY 43      ,STEPHENTOWN  ,NY,12168
15,UD,9999,MCDONALD&MCDONALD INC         ,LLC,240 LAKE STREET   ,NEWBURGH    ,NY,12550
15,UD,9999,ADMAR SUPPLY CO INC           ,LLC,1950 BRGHTN HNRTA RD,ROCHESTER   ,NY,14623
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,275 FRANKLIN AVE  ,FRANKLN SQUARE ,NY,11010
15,UD,9999,MC ISLIP CAR WASH& AUTO CENTER     ,LLC,120 W SUFFOLK AVENUE,CENTRAL ISLIP ,NY,11722
15,UD,9999,ADMONT LLC           ,LLC,1275 MT READ BL B3 C,ROCHESTER   ,NY,14613
15,UD,9999,MATTS AUTO TRUCK AND TRAILER SALES    ,LLC,11595 GENESEE STREET,ALDEN     ,NY,14004
15,UD,9999,ADOM RENTAL TRANSPORTATION INC ,LLC,241-61 148TH DRIVE ,ROSEDALE    ,NY,11422
15,UD,9999,ADR RECYCLING & AUTO SALVAGE       ,LLC,4206 STATE ROUTE 69 ,TABERG     ,NY,13471
15,UD,9999,ADR RECYCLING & AUTO SALVAGE       ,LLC,4206 STATE ROUTE 69 ,TABERG     ,NY,13471
15,UD,9999,ADR RECYCLING & AUTO SALVAGE       ,LLC,4206 STATE ROUTE 69 ,TABERG     ,NY,13471
15,UD,9999,ADR RECYCLING & AUTO SALVAGE       ,LLC,4206 STATE ROUTE 69 ,TABERG     ,NY,13471
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,231 WEST FIRST ST  ,MOUNT VERNON  ,NY,10550
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,8066 BREWERTON ROAD ,CICERO     ,NY,13039
15,UD,9999,ADRIATIC AUTO BODY INC         ,LLC,94-43 CORONA AV   ,ELMHURST    ,NY,11373
15,UD,9999,ADRIA MOTORS AUTO REPAIRS       ,LLC,40-19 23RD ST    ,LONGISLANDCITY ,NY,11101
15,UD,9999,MATTS GARAGE           ,LLC,27 SOUTH MAIN ST  ,MILFORD    ,NY,13807
15,UD,9999,MAVIS TIRE OF MAHOPAC       ,LLC,66 MILLER ROAD   ,MAHOPAC    ,NY,10541
15,UD,9999,MASSAPEQUA AUTO BODY           ,LLC,36 BROOKLYN AVE   ,MASSAPEQUA   ,NY,11758
15,UD,9999,MAZDA OF WEST RIDGE           ,LLC,4692 RIDGE ROAD WEST,SPENCERPORT  ,NY,14559
15,UD,9999,ADS AUTO SALES INC           ,LLC,89-32 214TH STREET ,QUEENS VILLAGE ,NY,11427
15,UD,9999,MASTER MUFFLERS CORP           ,LLC,1572 JEROME AVENUE ,BRONX     ,NY,10452
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,4863 COMMERCIAL DR ,NEW YORK MILLS ,NY,13417
15,UD,9999,MATTHEW J HIGGINS III         ,LLC,507 CLOVERDALE RD  ,CHENANGO FORKS ,NY,13746
15,UD,9999,ADVANCE AUTO & BODY WORKS INC      ,LLC,10-01 45TH AVENUE  ,LONG ISLND CTY ,NY,11101
15,UD,9999,ADVANCE AUTO & BODY WORKS INC      ,LLC,10-01 45TH AVENUE  ,LONG ISLND CTY ,NY,11101
15,UD,9999,MCCLURG CHRYSLER DODGE JEEP INC   ,LLC,125 N CTR ST    ,PERRY     ,NY,14530
15,UD,9999,MATTS AUTOMOTIVE SPECIALTIES LLC   ,LLC,389 FAIRVIEW AVENUE ,HUDSON     ,NY,12534
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,319 BOSTON POST RD ,PORT CHESTER  ,NY,10573
15,UD,9999,MEINEKE DISCOUNT MUFFLER       ,LLC,536 MEDFORD AV   ,PATCHOGUE   ,NY,11772
15,UD,9999,MATTYS AUTOBODY INC           ,LLC,130 SUMMERFIELD ST ,SCARSDALE   ,NY,10583
15,UD,9999,ADVANCE AUTO BODY SHOP INC      ,LLC,146-61 SOUTH ROAD  ,JAMAICA    ,NY,11435
15,UD,9999,MCMULLEN MOTORS           ,LLC,120 MCMULLEN DR   ,SPRAKERS    ,NY,12166
15,UD,9999,MCBRIDES TRANSMISSIONS    ,LLC,55 E DORSEY LA   ,POUGHKEEPSIE  ,NY,12601
15,UD,9999,MEADOWBROOK AUTO REPAIR INC     ,LLC,1558 MEADOWBROOK RD ,MERRICK    ,NY,11566
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,2107 JERICHO TPKE  ,GARDEN CITY PK ,NY,11040
15,UD,9999,MATTHEWS COLLISION CENTER       ,LLC,200 STAGE ROAD   ,VESTAL     ,NY,13850
15,UD,9999,ADVANCED AUTOMOTIVE CARE CORP      ,LLC,216-25 HEMPSTEAD AVE,QUEENS VILL  ,NY,11429
15,UD,9999,ADVANCED AUTOMOTIVE CARE CORP      ,LLC,216-25 HEMPSTEAD AVE,QUEENS VILL  ,NY,11429
15,UD,9999,MAXIMUS AUTO SALES INC         ,LLC,520 W 47TH STREET  ,NEW YORK    ,NY,10036
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,261 JERICHO TPKE  ,SYOSSET    ,NY,11791
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,368 HAMILTON STREET ,GENEVA     ,NY,14456
15,UD,9999,MATTS USED AUTO PARTS INC      ,LLC,58 HONEYWELL LANE  ,HYDE PARK   ,NY,12538
15,UD,9999,MEINEKE DISCOUNT MUFFLERS      ,LLC,640 NORTH AVENUE  ,NEW ROCHELLE  ,NY,10801
15,UD,9999,ADVANCED AUTO BODY           ,LLC,201 62ND ST     ,BROOKLYN    ,NY,11220
15,UD,9999,MASTER AUTO REPAIR CENTER INC     ,LLC,46 CLINTON AVE   ,BROOKLYN    ,NY,11205
15,UD,9999,MASTIC WHEEL ALIGNMT AND BRAKE SVC INC  ,LLC,1180 MONTAUK HWY  ,MASTIC     ,NY,11950
15,UD,9999,MCLAREN LONG ISLAND           ,LLC,1047 NORTHERN BLVD ,ROSLYN     ,NY,11576
15,UD,9999,ADVANCED AUTO LEASING INC     ,LLC,548 ROUTE 17M    ,MONROE     ,NY,10950
15,UD,9999,MATTS HONDA POLARIS           ,LLC,257 MANSION ST   ,COXSACKIE   ,NY,12051
15,UD,9999,ADVANCED AUTOMOTIVE OF CARMEL INC    ,LLC,231 ROUTE 52    ,CARMEL     ,NY,10512
15,UD,9999,ADVANCED AUTOMOTIVE OF CARMEL INC    ,LLC,231 ROUTE 52    ,CARMEL     ,NY,10512
15,UD,9999,ADVANCED AUTOMOTIVE OF NEW WINDSOR INC ,LLC,2450 RT 32     ,NEW WINDSOR  ,NY,12553
15,UD,9999,ADVANCED AUTOMOTIVE OF NEW WINDSOR INC ,LLC,2450 RT 32     ,NEW WINDSOR  ,NY,12553
15,UD,9999,MARTY SMITHS GARAGE           ,LLC,47 ABEEL AVE    ,GREENWICH   ,NY,12834
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,3320 SUNRISE HWY  ,WANTAGH    ,NY,11793
15,UD,9999,MEINEKE CAR CARE CENTER       ,LLC,2727 STILLWELL AVE ,BROOKLYN    ,NY,11224
15,UD,9999,MAVRIX MOTORSPORTS CORP        ,LLC,21 DUNNING ROAD   ,MIDDLETOWN   ,NY,10940
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,5363 SOUTHWESTERN BL,HAMBURG    ,NY,14075
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,1884 MIDDLE CNTRY RD,CENTEREACH   ,NY,11720
15,UD,9999,MEGA CAR DEALER INC           ,LLC,102 73RD ST FLOOR 2 ,BROOKLYN    ,NY,11209
15,UD,9999,MD MOTORCAR           ,LLC,551 CENTRAL AVENUE ,ALBANY     ,NY,12206
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,885 OLD COUNTRY RD ,WESTBURY    ,NY,11590
15,UD,9999,MATTHEWS FORD LINCOLN PLNT PREOWND,LLC,175 MAIN STREET   ,NORWICH    ,NY,13815
15,UD,9999,ADVANCE AUTO SPORT CORP        ,LLC,35-50 COLLEGE PT BLV,FLUSHING    ,NY,11355
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,384 COMMACK RD   ,DEER PARK   ,NY,11729
15,UD,9999,ADVANCED AUTO SERVICES      ,LLC,1489 GRVNRS CORS RD ,CENTRAL BRIDGE ,NY,12035
15,UD,9999,MATRIX TURF SOLUTIONS LLC    ,LLC,6551 POTTERY ROAD  ,WARNERS    ,NY,13164
15,UD,9999,ADVANCED AUTO SALES OF NEW WINDSOR INC ,LLC,2450 ROUTE 32    ,NEW WINDSOR  ,NY,12553
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,314 MEDFORD AVE   ,PATCHOGUE   ,NY,11772
15,UD,9999,ADVANCED AUTOMTV SRV CTR OF YORKVILLE INC,LLC,60 MAIN ST     ,YORKVILLE   ,NY,13495
15,UD,9999,ADVANCED AUTOMTV SRV CTR OF YORKVILLE INC,LLC,60 MAIN ST     ,YORKVILLE   ,NY,13495
15,UD,9999,ADVANCED AUTOMTV SRV CTR OF YORKVILLE INC,LLC,60 MAIN ST     ,YORKVILLE   ,NY,13495
15,UD,9999,ADVANCED AUTOMTV SVC CTR OF YORKVILLE INC,LLC,PB4164 2001BLECKR ST,UTICA     ,NY,13504
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,4001 HEMPSTEAD TPKE ,BETHPAGE    ,NY,11714
15,UD,9999,MENDON LEASING CORPORATION     ,LLC,840 GARRISON AV   ,BRONX     ,NY,10474
15,UD,9999,MELVILLE AUTO REPAIR SHOP INC      ,LLC,1750 MELVILLE STREET,BRONX     ,NY,10460
15,UD,9999,ADVANCE AUTO TECH INC         ,LLC,131-19 SANFORD AVE ,FLUSHING    ,NY,11355
15,UD,9999,ADVANCE AUTO TECH INC         ,LLC,131-19 SANFORD AVE ,FLUSHING    ,NY,11355
15,UD,9999,ADVANCE AUTO TECH INC         ,LLC,131-19 SANFORD AVE ,FLUSHING    ,NY,11355
